obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('920',)",3750090943.81,11,3.66631007195,3767111117.5,3767111255.94,3750090943.81,0.0,internal_timestamp,44.8409996033,1541102143.81,33.6241989136,0,9.89120006561,1026.10339118,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('921',)",3750090943.87,11,3.66648006439,3767111117.5,3767111255.94,3750090943.87,0.0,internal_timestamp,44.8160018921,1541102143.87,33.6236000061,0,9.893699646,1026.10239122,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('922',)",3750090943.98,11,3.66663002968,3767111117.5,3767111255.94,3750090943.98,0.0,internal_timestamp,44.7929992676,1541102143.98,33.6230010986,1,9.89589977264,1026.10145047,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('923',)",3750090943.99,11,3.66681003571,3767111117.5,3767111255.94,3750090943.99,0.0,internal_timestamp,44.7680015564,1541102143.99,33.6228981018,0,9.89809989929,1026.10088767,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('924',)",3750090944.06,11,3.66704010963,3767111117.5,3767111255.94,3750090944.06,0.0,internal_timestamp,44.7379989624,1541102144.06,33.6231994629,0,9.90030002594,1026.1006177,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('925',)",3750090944.12,11,3.66726994514,3767111117.5,3767111255.94,3750090944.12,0.0,internal_timestamp,44.7159996033,1541102144.12,33.6234016418,0,9.90260028839,1026.1002898,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('926',)",3750090944.18,11,3.66749000549,3767111117.5,3767111255.94,3750090944.18,0.0,internal_timestamp,44.6899986267,1541102144.18,33.6236991882,0,9.90470027924,1026.10005171,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('927',)",3750090944.24,11,3.66764998436,3767111117.5,3767111255.94,3750090944.24,0.0,internal_timestamp,44.6599998474,1541102144.24,33.6236000061,0,9.90649986267,1026.0995362,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('928',)",3750090944.31,11,3.66777992249,3767111117.5,3767111255.94,3750090944.31,0.0,internal_timestamp,44.6290016174,1541102144.31,33.623500824,0,9.90820026398,1026.09903278,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('929',)",3750090944.37,11,3.66795992851,3767111117.5,3767111255.94,3750090944.37,0.0,internal_timestamp,44.6020011902,1541102144.37,33.6236000061,0,9.90999984741,1026.09868564,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('930',)",3750090944.43,11,3.66819000244,3767111117.5,3767111255.94,3750090944.43,0.0,internal_timestamp,44.5750007629,1541102144.43,33.6237983704,0,9.91230010986,1026.09833183,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('931',)",3750090944.49,11,3.66846990585,3767111117.5,3767111255.94,3750090944.49,0.0,internal_timestamp,44.5530014038,1541102144.49,33.6241989136,0,9.91489982605,1026.09810819,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('932',)",3750090944.56,11,3.66872000694,3767111117.5,3767111255.94,3750090944.56,0.0,internal_timestamp,44.5250015259,1541102144.56,33.6244010925,0,9.91749954224,1026.09770243,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('933',)",3750090944.62,11,3.66894006729,3767111117.5,3767111255.94,3750090944.62,0.0,internal_timestamp,44.4970016479,1541102144.62,33.6244010925,0,9.91989994049,1026.09717228,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('934',)",3750090944.68,11,3.66917991638,3767111117.5,3767111255.94,3750090944.68,0.0,internal_timestamp,44.46900177,1541102144.68,33.6245002747,0,9.92240047455,1026.09670267,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('935',)",3750090944.74,11,3.66946005821,3767111117.5,3767111255.94,3750090944.74,0.0,internal_timestamp,44.4420013428,1541102144.74,33.6249008179,0,9.92520046234,1026.09642241,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('936',)",3750090944.81,11,3.6697499752,3767111117.5,3767111255.94,3750090944.81,0.0,internal_timestamp,44.4140014648,1541102144.81,33.6250991821,0,9.92800045013,1026.09597975,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('937',)",3750090944.87,11,3.67001008987,3767111117.5,3767111255.94,3750090944.87,0.0,internal_timestamp,44.3880004883,1541102144.87,33.6253013611,0,9.93080043793,1026.09554906,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('938',)",3750090944.93,11,3.67020010948,3767111117.5,3767111255.94,3750090944.93,0.0,internal_timestamp,44.361000061,1541102144.93,33.6251983643,0,9.93290042877,1026.09499324,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('939',)",3750090944.99,11,3.67032003403,3767111117.5,3767111255.94,3750090944.99,0.0,internal_timestamp,44.3359985352,1541102144.99,33.625,0,9.9343996048,1026.09447301,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('940',)",3750090945.06,11,3.67039990425,3767111117.5,3767111255.94,3750090945.06,0.0,internal_timestamp,44.3069992065,1541102145.06,33.6248016357,0,9.93550014496,1026.09400162,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('941',)",3750090945.12,11,3.67051005363,3767111117.5,3767111255.94,3750090945.12,0.0,internal_timestamp,44.2779998779,1541102145.12,33.6249008179,0,9.93669986725,1026.09374575,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('942',)",3750090945.18,11,3.67066001892,3767111117.5,3767111255.94,3750090945.18,0.0,internal_timestamp,44.2509994507,1541102145.18,33.6251983643,0,9.93799972534,1026.09363691,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('943',)",3750090945.24,11,3.67080998421,3767111117.5,3767111255.94,3750090945.24,0.0,internal_timestamp,44.2220001221,1541102145.24,33.6254005432,0,9.93949985504,1026.09341089,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('944',)",3750090945.31,11,3.67094993591,3767111117.5,3767111255.94,3750090945.31,0.0,internal_timestamp,44.1969985962,1541102145.31,33.6254005432,0,9.94089984894,1026.09306204,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('945',)",3750090945.37,11,3.67104005814,3767111117.5,3767111255.94,3750090945.37,0.0,internal_timestamp,44.1710014343,1541102145.37,33.6253013611,0,9.94209957123,1026.09266494,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('946',)",3750090945.43,11,3.67108988762,3767111117.5,3767111255.94,3750090945.43,0.0,internal_timestamp,44.1430015564,1541102145.43,33.625,0,9.94289970398,1026.09216815,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('947',)",3750090945.49,11,3.67112994194,3767111117.5,3767111255.94,3750090945.49,0.0,internal_timestamp,44.1139984131,1541102145.49,33.6249008179,0,9.94349956512,1026.09185826,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('948',)",3750090945.56,11,3.6711499691,3767111117.5,3767111255.94,3750090945.56,0.0,internal_timestamp,44.0870018005,1541102145.56,33.6249008179,0,9.94379997253,1026.09168524,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('949',)",3750090945.62,11,3.67118000984,3767111117.5,3767111255.94,3750090945.62,0.0,internal_timestamp,44.0579986572,1541102145.62,33.6248016357,0,9.94429969788,1026.09139218,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('950',)",3750090945.68,11,3.67123007774,3767111117.5,3767111255.94,3750090945.68,0.0,internal_timestamp,44.0299987793,1541102145.68,33.6248016357,0,9.94480037689,1026.09118092,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('951',)",3750090945.74,11,3.67129993439,3767111117.5,3767111255.94,3750090945.74,0.0,internal_timestamp,44.0019989014,1541102145.74,33.6249008179,0,9.94550037384,1026.09101353,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('952',)",3750090945.81,11,3.67138004303,3767111117.5,3767111255.94,3750090945.81,0.0,internal_timestamp,43.9729995728,1541102145.81,33.625,0,9.94620037079,1026.09084161,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('953',)",3750090945.87,11,3.67144989967,3767111117.5,3767111255.94,3750090945.87,0.0,internal_timestamp,43.9480018616,1541102145.87,33.6250991821,0,9.94690036774,1026.09068783,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('954',)",3750090945.93,11,3.67150998116,3767111117.5,3767111255.95,3750090945.93,0.0,internal_timestamp,43.922000885,1541102145.93,33.6250991821,0,9.94750022888,1026.09046895,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('955',)",3750090945.99,11,3.67156004906,3767111117.5,3767111255.95,3750090945.99,0.0,internal_timestamp,43.8959999084,1541102145.99,33.6251983643,0,9.94799995422,1026.0903443,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('956',)",3750090946.06,11,3.67160010338,3767111117.5,3767111255.95,3750090946.06,0.0,internal_timestamp,43.8639984131,1541102146.06,33.6251983643,0,9.94839954376,1026.09013187,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('957',)",3750090946.12,11,3.67161989212,3767111117.5,3767111255.95,3750090946.12,0.0,internal_timestamp,43.8349990845,1541102146.12,33.6251983643,0,9.94869995117,1026.08994975,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('958',)",3750090946.18,11,3.6716299057,3767111117.5,3767111255.95,3750090946.18,0.0,internal_timestamp,43.8079986572,1541102146.18,33.6250991821,0,9.94890022278,1026.08971614,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('959',)",3750090946.24,11,3.6716299057,3767111117.5,3767111255.95,3750090946.24,0.0,internal_timestamp,43.7799987793,1541102146.24,33.6250991821,0,9.94900035858,1026.08957223,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('960',)",3750090946.31,11,3.67163991928,3767111117.5,3767111255.95,3750090946.31,0.0,internal_timestamp,43.7490005493,1541102146.31,33.6251983643,0,9.94900035858,1026.08950897,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('961',)",3750090946.37,11,3.67165994644,3767111117.5,3767111255.95,3750090946.37,0.0,internal_timestamp,43.71900177,1541102146.37,33.6254005432,0,9.94909954071,1026.08951393,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('962',)",3750090946.43,11,3.67168998718,3767111117.5,3767111255.95,3750090946.43,0.0,internal_timestamp,43.6899986267,1541102146.43,33.6254997253,0,9.94919967651,1026.08944288,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('963',)",3750090946.49,11,3.67172002792,3767111117.5,3767111255.95,3750090946.49,0.0,internal_timestamp,43.6669998169,1541102146.49,33.6255989075,0,9.94939994812,1026.08938223,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('964',)",3750090946.56,11,3.67174005508,3767111117.5,3767111255.95,3750090946.56,0.0,internal_timestamp,43.6380004883,1541102146.56,33.6254997253,0,9.94970035553,1026.0891227,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('965',)",3750090946.62,11,3.67174005508,3767111117.5,3767111255.95,3750090946.62,0.0,internal_timestamp,43.6069984436,1541102146.62,33.6253013611,0,9.94999980927,1026.08877684,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('966',)",3750090946.68,11,3.67175006866,3767111117.5,3767111255.95,3750090946.68,0.0,internal_timestamp,43.5789985657,1541102146.68,33.6251983643,0,9.95020008087,1026.08853572,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('967',)",3750090946.74,11,3.67178010941,3767111117.5,3767111255.95,3750090946.74,0.0,internal_timestamp,43.5530014038,1541102146.74,33.6253013611,1,9.95049953461,1026.08844775,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('968',)",3750090946.81,11,3.67178988457,3767111117.5,3767111255.95,3750090946.81,0.0,internal_timestamp,43.5219993591,1541102146.81,33.6251983643,0,9.95069980621,1026.088193,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('969',)",3750090946.87,11,3.67181992531,3767111117.5,3767111255.95,3750090946.87,0.0,internal_timestamp,43.4920005798,1541102146.87,33.6251983643,0,9.95110034943,1026.08798949,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('970',)",3750090946.93,11,3.67184996605,3767111117.5,3767111255.95,3750090946.93,0.0,internal_timestamp,43.4650001526,1541102146.93,33.6251983643,0,9.95139980316,1026.08781659,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('971',)",3750090946.99,11,3.67188000679,3767111117.5,3767111255.95,3750090946.99,0.0,internal_timestamp,43.4370002747,1541102146.99,33.6251983643,0,9.95170021057,1026.08763899,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('972',)",3750090947.06,11,3.67190003395,3767111117.5,3767111255.95,3750090947.06,0.0,internal_timestamp,43.408000946,1541102147.06,33.6251983643,0,9.95199966431,1026.08745702,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('973',)",3750090947.12,11,3.67192006111,3767111117.5,3767111255.95,3750090947.12,0.0,internal_timestamp,43.3810005188,1541102147.12,33.6253013611,0,9.95219993591,1026.08738118,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('974',)",3750090947.18,11,3.67194008827,3767111117.5,3767111255.95,3750090947.18,0.0,internal_timestamp,43.3489990234,1541102147.18,33.6253013611,0,9.95230007172,1026.08721912,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('975',)",3750090947.24,11,3.67196011543,3767111117.5,3767111255.95,3750090947.24,0.0,internal_timestamp,43.3209991455,1541102147.24,33.6254005432,0,9.95250034332,1026.08713577,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('976',)",3750090947.31,11,3.67198991776,3767111117.5,3767111255.95,3750090947.31,0.0,internal_timestamp,43.2949981689,1541102147.31,33.6254005432,0,9.95279979706,1026.0869674,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('977',)",3750090947.37,11,3.67200994492,3767111117.5,3767111255.95,3750090947.37,0.0,internal_timestamp,43.2630004883,1541102147.37,33.6254005432,0,9.95300006866,1026.08678851,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('978',)",3750090947.43,11,3.67200994492,3767111117.5,3767111255.95,3750090947.43,0.0,internal_timestamp,43.2319984436,1541102147.43,33.6253013611,0,9.95310020447,1026.08655358,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('979',)",3750090947.49,11,3.67199993134,3767111117.5,3767111255.95,3750090947.49,0.0,internal_timestamp,43.2070007324,1541102147.49,33.6251983643,1,9.95320034027,1026.08634292,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('980',)",3750090947.56,11,3.67198991776,3767111117.5,3767111255.95,3750090947.56,0.0,internal_timestamp,43.1829986572,1541102147.56,33.6250991821,0,9.95310020447,1026.08617346,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('981',)",3750090947.62,11,3.67198991776,3767111117.5,3767111255.95,3750090947.62,0.0,internal_timestamp,43.1510009766,1541102147.62,33.6250991821,0,9.95310020447,1026.08602826,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('982',)",3750090947.68,11,3.67199993134,3767111117.5,3767111255.95,3750090947.68,0.0,internal_timestamp,43.1170005798,1541102147.68,33.6251983643,0,9.95320034027,1026.08593453,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('983',)",3750090947.74,11,3.67202997208,3767111117.5,3767111255.95,3750090947.74,0.0,internal_timestamp,43.0909996033,1541102147.74,33.6254005432,0,9.9533996582,1026.08594078,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('984',)",3750090947.81,11,3.6720700264,3767111117.5,3767111255.95,3750090947.81,0.0,internal_timestamp,43.0579986572,1541102147.81,33.6254997253,0,9.95370006561,1026.08581788,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('985',)",3750090947.87,11,3.67211008072,3767111117.5,3767111255.95,3750090947.87,0.0,internal_timestamp,43.03099823,1541102147.87,33.6254005432,0,9.95419979095,1026.08553388,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('986',)",3750090947.93,11,3.67213010788,3767111117.5,3767111255.95,3750090947.93,0.0,internal_timestamp,43.0019989014,1541102147.93,33.6251983643,0,9.95470046997,1026.08516027,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('987',)",3750090947.99,11,3.67214989662,3767111117.5,3767111255.95,3750090947.99,0.0,internal_timestamp,42.9710006714,1541102147.99,33.625,0,9.95510005951,1026.08479758,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('988',)",3750090948.06,11,3.67214989662,3767111117.5,3767111255.95,3750090948.06,0.0,internal_timestamp,42.9440002441,1541102148.06,33.6246986389,0,9.95540046692,1026.08438934,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('989',)",3750090948.12,11,3.67213988304,3767111117.5,3767111255.95,3750090948.12,0.0,internal_timestamp,42.9140014648,1541102148.12,33.6245994568,0,9.95549964905,1026.08415912,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('990',)",3750090948.18,11,3.67213988304,3767111117.5,3767111255.95,3750090948.18,0.0,internal_timestamp,42.8839988708,1541102148.18,33.6245994568,0,9.95549964905,1026.08402298,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('991',)",3750090948.24,11,3.67213010788,3767111117.51,3767111255.95,3750090948.24,0.0,internal_timestamp,42.8559989929,1541102148.24,33.6245002747,0,9.95549964905,1026.08381853,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('992',)",3750090948.31,11,3.67214989662,3767111117.51,3767111255.95,3750090948.31,0.0,internal_timestamp,42.8300018311,1541102148.31,33.6246986389,0,9.95559978485,1026.0838385,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('993',)",3750090948.37,11,3.67218995094,3767111117.51,3767111255.95,3750090948.37,0.0,internal_timestamp,42.8009986877,1541102148.37,33.6249008179,0,9.95580005646,1026.08383097,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('994',)",3750090948.43,11,3.6722099781,3767111117.51,3767111255.95,3750090948.43,0.0,internal_timestamp,42.7709999084,1541102148.43,33.6249008179,0,9.95600032806,1026.08366114,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('995',)",3750090948.49,11,3.67223000526,3767111117.51,3767111255.95,3750090948.49,0.0,internal_timestamp,42.7449989319,1541102148.49,33.6249008179,0,9.9562997818,1026.08349277,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('996',)",3750090948.56,11,3.67224001884,3767111117.51,3767111255.95,3750090948.56,0.0,internal_timestamp,42.7120018005,1541102148.56,33.6246986389,0,9.95650005341,1026.08315156,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('997',)",3750090948.62,11,3.67223000526,3767111117.51,3767111255.95,3750090948.62,0.0,internal_timestamp,42.6839981079,1541102148.62,33.6244010925,0,9.95670032501,1026.08275859,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('998',)",3750090948.68,11,3.67224001884,3767111117.51,3767111255.95,3750090948.68,0.0,internal_timestamp,42.65599823,1541102148.68,33.6242980957,0,9.95699977875,1026.08250077,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('999',)",3750090948.74,11,3.67226004601,3767111117.51,3767111255.96,3750090948.74,0.0,internal_timestamp,42.6259994507,1541102148.74,33.6242980957,0,9.95720005035,1026.08233094,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1000',)",3750090948.81,11,3.67227005959,3767111117.51,3767111255.96,3750090948.81,0.0,internal_timestamp,42.59400177,1541102148.81,33.6242980957,0,9.95740032196,1026.08215205,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1001',)",3750090948.87,11,3.67230010033,3767111117.51,3767111255.96,3750090948.87,0.0,internal_timestamp,42.563999176,1541102148.87,33.6242980957,0,9.95759963989,1026.08198236,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1002',)",3750090948.93,11,3.67231011391,3767111117.51,3767111255.96,3750090948.93,0.0,internal_timestamp,42.5349998474,1541102148.93,33.6242980957,0,9.9579000473,1026.08180022,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1003',)",3750090948.99,11,3.67232990265,3767111117.51,3767111255.96,3750090948.99,0.0,internal_timestamp,42.5050010681,1541102148.99,33.6242980957,0,9.95810031891,1026.08163039,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1004',)",3750090949.06,11,3.67234992981,3767111117.51,3767111255.96,3750090949.06,0.0,internal_timestamp,42.4729995728,1541102149.06,33.6241989136,0,9.95839977264,1026.08135738,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1005',)",3750090949.12,11,3.67236995697,3767111117.51,3767111255.96,3750090949.12,0.0,internal_timestamp,42.4459991455,1541102149.12,33.6241989136,0,9.95870018005,1026.08118431,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1006',)",3750090949.18,11,3.67241001129,3767111117.51,3767111255.96,3750090949.18,0.0,internal_timestamp,42.4160003662,1541102149.18,33.6241989136,0,9.95899963379,1026.08099778,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1007',)",3750090949.24,11,3.67243003845,3767111117.51,3767111255.96,3750090949.24,0.0,internal_timestamp,42.3880004883,1541102149.24,33.6241989136,0,9.9593000412,1026.08082017,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1008',)",3750090949.31,11,3.67244005203,3767111117.51,3767111255.96,3750090949.31,0.0,internal_timestamp,42.3600006104,1541102149.31,33.6240997314,0,9.95960044861,1026.08056516,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1009',)",3750090949.37,11,3.67247009277,3767111117.51,3767111255.96,3750090949.37,0.0,internal_timestamp,42.3300018311,1541102149.37,33.6240005493,0,9.96000003815,1026.08028439,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1010',)",3750090949.43,11,3.67251992226,3767111117.51,3767111255.96,3750090949.43,0.0,internal_timestamp,42.2989997864,1541102149.43,33.6240005493,0,9.9607000351,1026.0800259,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1011',)",3750090949.49,11,3.6726000309,3767111117.51,3767111255.96,3750090949.49,0.0,internal_timestamp,42.2719993591,1541102149.49,33.6237983704,0,9.96170043945,1026.07957722,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1012',)",3750090949.56,11,3.67269992828,3767111117.51,3767111255.96,3750090949.56,0.0,internal_timestamp,42.2420005798,1541102149.56,33.623500824,0,9.96310043335,1026.07897325,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1013',)",3750090949.62,11,3.67280006409,3767111117.51,3767111255.88,3750090949.62,0.0,internal_timestamp,42.2140007019,1541102149.62,33.6231002808,0,9.96450042725,1026.07829796,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1014',)",3750090949.68,11,3.67286992073,3767111117.51,3767111255.88,3750090949.68,0.0,internal_timestamp,42.1829986572,1541102149.68,33.6226005554,0,9.96590042114,1026.07753163,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1015',)",3750090949.74,11,3.67293000221,3767111117.51,3767111255.88,3750090949.74,0.0,internal_timestamp,42.1520004272,1541102149.74,33.6221008301,0,9.96710014343,1026.07679903,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1016',)",3750090949.81,11,3.67296004295,3767111117.51,3767111255.88,3750090949.81,0.0,internal_timestamp,42.1240005493,1541102149.81,33.6216011047,0,9.96809959412,1026.07611374,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1017',)",3750090949.87,11,3.67299008369,3767111117.51,3767111255.88,3750090949.87,0.0,internal_timestamp,42.0960006714,1541102149.87,33.6211013794,0,9.96889972687,1026.07546201,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1018',)",3750090949.93,11,3.67304992676,3767111117.51,3767111255.88,3750090949.93,0.0,internal_timestamp,42.0660018921,1541102149.93,33.6208000183,0,9.96990013123,1026.07492226,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1019',)",3750090949.99,11,3.67312002182,3767111117.51,3767111255.88,3750090949.99,0.0,internal_timestamp,42.0410003662,1541102149.99,33.6203994751,0,9.97109985352,1026.07429423,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1020',)",3750090950.06,11,3.67320990562,3767111117.51,3767111255.88,3750090950.06,0.0,internal_timestamp,42.0089988708,1541102150.06,33.6198997498,0,9.97270011902,1026.07348956,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1021',)",3750090950.12,11,3.67333006859,3767111117.51,3767111255.88,3750090950.12,0.0,internal_timestamp,41.9790000916,1541102150.12,33.6194992065,0,9.97449970245,1026.07273779,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1022',)",3750090950.18,11,3.67347002029,3767111117.51,3767111255.88,3750090950.18,0.0,internal_timestamp,41.9490013123,1541102150.18,33.6190986633,0,9.9764995575,1026.07195225,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1023',)",3750090950.24,11,3.67362999916,3767111117.51,3767111255.88,3750090950.24,0.0,internal_timestamp,41.9189987183,1541102150.24,33.6188011169,0,9.97859954834,1026.07123016,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1024',)",3750090950.31,11,3.67382001877,3767111117.51,3767111255.88,3750090950.31,0.0,internal_timestamp,41.891998291,1541102150.31,33.618598938,0,9.98079967499,1026.07057919,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1025',)",3750090950.37,11,3.67401003838,3767111117.51,3767111255.88,3750090950.37,0.0,internal_timestamp,41.8639984131,1541102150.37,33.6184005737,0,9.98299980164,1026.06992662,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1026',)",3750090950.43,11,3.6741900444,3767111117.51,3767111255.88,3750090950.43,0.0,internal_timestamp,41.8380012512,1541102150.43,33.6180000305,0,9.98550033569,1026.0690747,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1027',)",3750090950.49,11,3.67438006401,3767111117.51,3767111255.88,3750090950.49,0.0,internal_timestamp,41.8079986572,1541102150.49,33.6176986694,0,9.98789978027,1026.06829898,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1028',)",3750090950.56,11,3.67455005646,3767111117.51,3767111255.88,3750090950.56,0.0,internal_timestamp,41.7799987793,1541102150.56,33.617099762,0,9.99040031433,1026.06728307,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1029',)",3750090950.62,11,3.67467999458,3767111117.51,3767111255.88,3750090950.62,0.0,internal_timestamp,41.7519989014,1541102150.62,33.6165008545,0,9.99250030518,1026.06633465,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1030',)",3750090950.68,11,3.67478990555,3767111117.51,3767111255.88,3750090950.68,0.0,internal_timestamp,41.7239990234,1541102150.68,33.6160011292,0,9.99429988861,1026.06551423,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1031',)",3750090950.74,11,3.67484998703,3767111117.51,3767111255.92,3750090950.74,0.0,internal_timestamp,41.6959991455,1541102150.74,33.6155014038,0,9.9955997467,1026.06477807,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
