obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3197',)",3655392186.65,2,34.8676986694,3724598757.08,3724598757.23,3655392186.65,0.0,internal_timestamp,311.049987793,647434,1446403386,7.42759990692,3.48676986694,33.9650179122,1027.97352699,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3198',)",3655392197.65,2,34.8624992371,3724598757.08,3724598757.23,3655392197.65,0.0,internal_timestamp,314.040008545,652295,1446403397,7.42070007324,3.48624992371,33.9647044381,1027.98797552,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3199',)",3655392208.65,2,34.8301010132,3724598757.08,3724598757.23,3655392208.65,0.0,internal_timestamp,316.970001221,647629,1446403408,7.37809991837,3.48301010132,33.9698392661,1028.01169913,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3200',)",3655392219.65,2,34.8182983398,3724598757.08,3724598757.23,3655392219.65,0.0,internal_timestamp,319.920013428,653513,1446403419,7.3626999855,3.48182983398,33.9706942649,1028.02813421,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3201',)",3655392230.65,2,34.8101005554,3724598757.08,3724598757.24,3655392230.65,0.0,internal_timestamp,322.929992676,648895,1446403430,7.35349988937,3.48101005554,33.9693652381,1028.04221459,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3202',)",3655392241.65,2,34.7813987732,3724598757.08,3724598757.24,3655392241.65,0.0,internal_timestamp,325.959991455,654797,1446403441,7.31860017776,3.47813987732,33.9709165761,1028.06243116,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3203',)",3655392252.65,2,34.7653007507,3724598757.08,3724598757.24,3655392252.65,0.0,internal_timestamp,328.989990234,649327,1446403452,7.29460000992,3.47653007507,33.9754823665,1028.08340271,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3204',)",3655392263.65,2,34.7352981567,3724598757.08,3724598757.24,3655392263.65,0.0,internal_timestamp,331.989990234,654305,1446403463,7.25899982452,3.47352981567,33.976309312,1028.10300151,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3205',)",3655392274.66,2,34.702999115,3724598757.08,3724598757.24,3655392274.66,0.0,internal_timestamp,335.0,660870,1446403474,7.2203001976,3.4702999115,33.9776611001,1028.12350184,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3206',)",3655392285.65,2,34.6455993652,3724598757.08,3724598757.24,3655392285.65,0.0,internal_timestamp,337.970001221,653645,1446403485,7.1532998085,3.46455993652,33.9794354889,1028.1482658,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3207',)",3655392296.66,2,34.6030006409,3724598757.08,3724598757.24,3655392296.66,0.0,internal_timestamp,341.059997559,663084,1446403496,7.10190010071,3.46030006409,33.9819523325,1028.17185836,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3208',)",3655392307.66,2,34.5699005127,3724598757.08,3724598757.24,3655392307.66,0.0,internal_timestamp,344.119995117,662384,1446403507,7.06230020523,3.45699005127,33.9832468257,1028.19262378,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3209',)",3655392318.66,2,34.4944992065,3724598757.08,3724598757.24,3655392318.66,0.0,internal_timestamp,347.149993896,655288,1446403518,6.96770000458,3.44944992065,33.9923754115,1028.22732173,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3210',)",3655392329.66,2,34.4631996155,3724598757.08,3724598757.24,3655392329.66,0.0,internal_timestamp,350.100006104,661134,1446403529,6.9361000061,3.44631996155,33.9877813427,1028.24176632,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3211',)",3655392340.66,2,34.4407997131,3724598757.08,3724598757.24,3655392340.66,0.0,internal_timestamp,353.119995117,655941,1446403540,6.91300010681,3.44407997131,33.9845239703,1028.25635439,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3212',)",3655392351.66,2,34.4393997192,3724598757.08,3724598757.24,3655392351.66,0.0,internal_timestamp,356.170013428,661144,1446403551,6.91029977798,3.44393997192,33.9841800107,1028.27043534,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3213',)",3655392362.66,2,34.4304008484,3724598757.08,3724598757.24,3655392362.66,0.0,internal_timestamp,359.209991455,664529,1446403562,6.90189981461,3.44304008484,33.9811214267,1028.28315532,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3214',)",3655392373.66,2,34.4145011902,3724598757.08,3724598757.24,3655392373.66,0.0,internal_timestamp,362.230010986,658202,1446403573,6.88170003891,3.44145011902,33.9821279443,1028.30066759,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3215',)",3655392384.66,2,34.395401001,3724598757.08,3724598757.24,3655392384.66,0.0,internal_timestamp,365.209991455,663116,1446403584,6.86250019073,3.4395401001,33.9786504357,1028.31432884,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3216',)",3655392395.67,2,34.3709983826,3724598757.08,3724598757.24,3655392395.67,0.0,internal_timestamp,368.200012207,669157,1446403595,6.83620023727,3.43709983826,33.9763381532,1028.32996374,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3217',)",3655392406.66,2,34.3456001282,3724598757.08,3724598757.24,3655392406.66,0.0,internal_timestamp,371.279998779,662144,1446403606,6.80109977722,3.43456001282,33.9815630781,1028.3531818,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3218',)",3655392417.67,2,34.3175010681,3724598757.08,3724598757.24,3655392417.67,0.0,internal_timestamp,374.369995117,667867,1446403617,6.76809978485,3.43175010681,33.98173399,1028.37216739,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3219',)",3655392428.67,2,34.211101532,3724598757.08,3724598757.24,3655392428.67,0.0,internal_timestamp,377.410003662,673465,1446403628,6.64849996567,3.4211101532,33.9811899344,1028.40261314,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3220',)",3655392439.67,2,34.1884994507,3724598757.08,3724598757.25,3655392439.67,0.0,internal_timestamp,380.470001221,669203,1446403639,6.61940002441,3.41884994507,33.9835432178,1028.42258591,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3221',)",3655392450.68,2,34.1853981018,3724598757.08,3724598757.25,3655392450.68,0.0,internal_timestamp,383.529998779,678894,1446403650,6.61829996109,3.41853981018,33.9797224997,1028.43375922,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3222',)",3655392461.67,2,34.1967010498,3724598757.08,3724598757.25,3655392461.67,0.0,internal_timestamp,386.519989014,670177,1446403661,6.62430000305,3.41967010498,33.9848213298,1028.45062001,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3223',)",3655392472.68,2,34.2023010254,3724598757.08,3724598757.25,3655392472.68,0.0,internal_timestamp,389.589996338,675997,1446403672,6.6265001297,3.42023010254,33.9873419725,1028.46635526,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3224',)",3655392483.67,2,34.1604003906,3724598757.08,3724598757.25,3655392483.67,0.0,internal_timestamp,392.609985352,670108,1446403683,6.57420015335,3.41604003906,33.9913571276,1028.49071582,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3225',)",3655392494.67,2,34.1427001953,3724598757.08,3724598757.25,3655392494.67,0.0,internal_timestamp,395.649993896,673655,1446403694,6.55439996719,3.41427001953,33.9899204299,1028.50629948,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3226',)",3655392505.68,2,34.1116981506,3724598757.08,3724598757.25,3655392505.68,0.0,internal_timestamp,398.690002441,678327,1446403705,6.51539993286,3.41116981506,33.9927850205,1028.52795437,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3227',)",3655392516.68,2,34.0914993286,3724598757.08,3724598757.25,3655392516.68,0.0,internal_timestamp,401.760009766,681246,1446403716,6.48799991608,3.40914993286,33.9960921767,1028.54846056,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3228',)",3655392527.67,2,34.0601005554,3724598757.08,3724598757.25,3655392527.67,0.0,internal_timestamp,404.720001221,674124,1446403727,6.45329999924,3.40601005554,33.9942741198,1028.56544655,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3229',)",3655392538.68,2,33.9653015137,3724598757.08,3724598757.25,3655392538.68,0.0,internal_timestamp,407.690002441,678668,1446403738,6.3436999321,3.39653015137,33.9964156038,1028.59598224,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3230',)",3655392549.68,2,33.9221000671,3724598757.08,3724598757.25,3655392549.68,0.0,internal_timestamp,410.649993896,675615,1446403749,6.28299999237,3.39221000671,34.0072791942,1028.62648608,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3231',)",3655392560.68,2,33.8977012634,3724598757.08,3724598757.25,3655392560.68,0.0,internal_timestamp,413.619995117,682147,1446403760,6.25549983978,3.38977012634,34.00602386,1028.64290661,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3232',)",3655392571.68,2,33.8866996765,3724598757.08,3724598757.25,3655392571.68,0.0,internal_timestamp,416.540008545,683578,1446403771,6.2406001091,3.38866996765,34.0071725347,1028.65925059,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3233',)",3655392582.68,2,33.8898010254,3724598757.08,3724598757.25,3655392582.68,0.0,internal_timestamp,419.489990234,677174,1446403782,6.24389982224,3.38898010254,34.0059014509,1028.67132311,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3234',)",3655392593.68,2,33.8842010498,3724598757.08,3724598757.25,3655392593.68,0.0,internal_timestamp,422.399993896,680655,1446403793,6.23829984665,3.38842010498,34.0038131392,1028.68379408,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3235',)",3655392604.68,2,33.882900238,3724598757.08,3724598757.25,3655392604.68,0.0,internal_timestamp,425.309997559,682945,1446403804,6.23460006714,3.3882900238,34.0046261196,1028.69828507,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3236',)",3655392615.69,2,33.8832015991,3724598757.08,3724598757.25,3655392615.69,0.0,internal_timestamp,428.329986572,686290,1446403815,6.23089981079,3.38832015991,34.0071730445,1028.71464374,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3237',)",3655392626.69,2,33.881401062,3724598757.08,3724598757.25,3655392626.69,0.0,internal_timestamp,431.339996338,688996,1446403826,6.22840023041,3.3881401062,34.0061845335,1028.72800982,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3238',)",3655392637.69,2,33.8055992126,3724598757.08,3724598757.25,3655392637.69,0.0,internal_timestamp,434.339996338,692485,1446403837,6.14289999008,3.38055992126,34.0053212705,1028.75283041,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3239',)",3655392648.69,2,33.7907981873,3724598757.08,3724598757.25,3655392648.69,0.0,internal_timestamp,437.339996338,685478,1446403848,6.12109994888,3.37907981873,34.0090570003,1028.77251092,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3240',)",3655392659.69,2,33.7742004395,3724598757.08,3724598757.25,3655392659.69,0.0,internal_timestamp,440.320007324,689723,1446403859,6.0939002037,3.37742004395,34.0161838647,1028.79550257,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3241',)",3655392670.7,2,33.7675018311,3724598757.08,3724598757.25,3655392670.7,0.0,internal_timestamp,443.279998779,695487,1446403870,6.08080005646,3.37675018311,34.0203199324,1028.81412111,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3242',)",3655392681.69,2,33.7589988708,3724598757.08,3724598757.25,3655392681.69,0.0,internal_timestamp,446.260009766,688045,1446403881,6.06809997559,3.37589988708,34.022026953,1028.83086474,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3243',)",3655392692.69,2,33.7492980957,3724598757.08,3724598757.25,3655392692.69,0.0,internal_timestamp,449.220001221,692790,1446403892,6.05189990997,3.37492980957,34.0258999924,1028.8496972,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3244',)",3655392703.7,2,33.7447013855,3724598757.08,3724598757.25,3655392703.7,0.0,internal_timestamp,452.209991455,698455,1446403903,6.04559993744,3.37447013855,34.0255807276,1028.864018,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3245',)",3655392714.69,2,33.7356987,3724598757.08,3724598757.25,3655392714.69,0.0,internal_timestamp,455.160003662,691397,1446403914,6.03359985352,3.37356987,34.0260419317,1028.87954597,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3246',)",3655392725.7,2,33.7361984253,3724598757.08,3724598757.25,3655392725.7,0.0,internal_timestamp,458.170013428,695261,1446403925,6.03369998932,3.37361984253,34.0250253729,1028.89253678,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3247',)",3655392736.7,2,33.7379989624,3724598757.08,3724598757.25,3655392736.7,0.0,internal_timestamp,461.149993896,697807,1446403936,6.03490018845,3.37379989624,34.0243819774,1028.90553261,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3248',)",3655392747.7,2,33.7344017029,3724598757.08,3724598757.25,3655392747.7,0.0,internal_timestamp,464.160003662,700735,1446403947,6.02850008011,3.37344017029,34.0252729288,1028.92090936,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3249',)",3655392758.7,2,33.7260017395,3724598757.08,3724598757.26,3655392758.7,0.0,internal_timestamp,467.149993896,701692,1446403958,6.01249980927,3.37260017395,34.0303897835,1028.94082788,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3250',)",3655392769.7,2,33.7196006775,3724598757.08,3724598757.26,3655392769.7,0.0,internal_timestamp,470.209991455,703517,1446403969,6.00129985809,3.37196006775,34.0329135849,1028.95837183,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3251',)",3655392780.71,2,33.7148017883,3724598757.08,3724598757.26,3655392780.71,0.0,internal_timestamp,473.239990234,707408,1446403980,5.99249982834,3.37148017883,34.0348485195,1028.97498726,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3252',)",3655392791.7,2,33.7130012512,3724598757.08,3724598757.26,3655392791.7,0.0,internal_timestamp,476.25,699064,1446403991,5.98750019073,3.37130012512,34.0363545875,1028.99065533,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3253',)",3655392802.7,2,33.7109985352,3724598757.08,3724598757.26,3655392802.7,0.0,internal_timestamp,479.309997559,701369,1446404002,5.98210000992,3.37109985352,34.0380104565,1029.00672455,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3254',)",3655392813.71,2,33.7081985474,3724598757.08,3724598757.26,3655392813.71,0.0,internal_timestamp,482.369995117,705545,1446404013,5.97580003738,3.37081985474,34.0396725755,1029.02292082,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3255',)",3655392824.71,2,33.6952018738,3724598757.08,3724598757.26,3655392824.71,0.0,internal_timestamp,485.440002441,710066,1446404024,5.95240020752,3.36952018738,34.0470038225,1029.04595201,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3256',)",3655392835.7,2,33.6941986084,3724598757.08,3724598757.26,3655392835.7,0.0,internal_timestamp,488.529998779,703434,1446404035,5.94670009613,3.36941986084,34.0500692503,1029.06330745,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3257',)",3655392846.71,2,33.6935005188,3724598757.08,3724598757.26,3655392846.71,0.0,internal_timestamp,491.570007324,707458,1446404046,5.94309997559,3.36935005188,34.0513991401,1029.07878171,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3258',)",3655392857.71,2,33.6902008057,3724598757.08,3724598757.26,3655392857.71,0.0,internal_timestamp,494.559997559,711430,1446404057,5.93520021439,3.36902008057,34.0541389453,1029.0957209,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3259',)",3655392868.71,2,33.6869010925,3724598757.08,3724598757.26,3655392868.71,0.0,internal_timestamp,497.619995117,705115,1446404068,5.9265999794,3.36869010925,34.0575468976,1029.11360164,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3260',)",3655392879.71,2,33.6803016663,3724598757.08,3724598757.26,3655392879.71,0.0,internal_timestamp,500.579986572,711694,1446404079,5.9156999588,3.36803016663,34.0596016578,1029.13027163,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3261',)",3655392890.71,2,33.6768989563,3724598757.08,3724598757.26,3655392890.71,0.0,internal_timestamp,503.529998779,705383,1446404090,5.90990018845,3.36768989563,34.060142243,1029.14500988,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3262',)",3655392901.71,2,33.6553001404,3724598757.08,3724598757.26,3655392901.71,0.0,internal_timestamp,506.470001221,709440,1446404101,5.87830018997,3.36553001404,34.0660965205,1029.16746526,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3263',)",3655392912.71,2,33.6355018616,3724598757.08,3724598757.26,3655392912.71,0.0,internal_timestamp,509.459991455,712554,1446404112,5.84929990768,3.36355018616,34.0714442319,1029.1893091,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3264',)",3655392923.72,2,33.6277999878,3724598757.08,3724598757.26,3655392923.72,0.0,internal_timestamp,512.400024414,717937,1446404123,5.83799982071,3.36277999878,34.0726693522,1029.20527678,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3265',)",3655392934.72,2,33.6142997742,3724598757.08,3724598757.26,3655392934.72,0.0,internal_timestamp,515.340026855,720133,1446404134,5.81809997559,3.36142997742,34.0759975767,1029.2240634,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3266',)",3655392945.75,2,33.5657997131,3724598757.08,3724598757.26,3655392945.75,0.0,internal_timestamp,518.280029297,752547,1446404145,5.75750017166,3.35657997131,34.0807569641,1029.24946958,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3267',)",3655392956.72,2,33.5427017212,3724598757.08,3724598757.26,3655392956.72,0.0,internal_timestamp,521.260009766,719980,1446404156,5.72930002213,3.35427017212,34.0815736255,1029.2675694,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3268',)",3655392967.71,2,33.5102996826,3724598757.08,3724598757.26,3655392967.71,0.0,internal_timestamp,524.280029297,713664,1446404167,5.6888999939,3.35102996826,34.0841273542,1029.28885259,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3269',)",3655392978.72,2,33.5013008118,3724598757.08,3724598757.26,3655392978.72,0.0,internal_timestamp,527.270019531,720609,1446404178,5.67640018463,3.35013008118,34.0850611232,1029.30497185,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3270',)",3655392989.73,2,33.4852981567,3724598757.08,3724598757.26,3655392989.73,0.0,internal_timestamp,530.289978027,725002,1446404189,5.65649986267,3.34852981567,34.0855097504,1029.32183757,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3271',)",3655393000.72,2,33.4738006592,3724598757.08,3724598757.27,3655393000.72,0.0,internal_timestamp,533.33001709,720002,1446404200,5.63950014114,3.34738006592,34.0881216689,1029.34010782,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3272',)",3655393011.72,2,33.4634017944,3724598757.08,3724598757.27,3655393011.72,0.0,internal_timestamp,536.359985352,722532,1446404211,5.62610006332,3.34634017944,34.0883550754,1029.3559761,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3273',)",3655393022.73,2,33.4543991089,3724598757.08,3724598757.27,3655393022.73,0.0,internal_timestamp,539.429992676,726965,1446404222,5.61350011826,3.34543991089,34.0893419342,1029.37251317,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3274',)",3655393033.72,2,33.370098114,3724598757.08,3724598757.27,3655393033.72,0.0,internal_timestamp,542.440002441,721322,1446404233,5.52150011063,3.3370098114,34.0850603135,1029.39520374,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3275',)",3655393044.73,2,33.301700592,3724598757.08,3724598757.27,3655393044.73,0.0,internal_timestamp,545.479980469,727394,1446404244,5.43979978561,3.3301700592,34.0883449737,1029.42255072,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3276',)",3655393055.72,2,33.2855987549,3724598757.08,3724598757.27,3655393055.72,0.0,internal_timestamp,548.469970703,721903,1446404255,5.41669988632,3.32855987549,34.0918900789,1029.44210795,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3277',)",3655393066.73,2,33.2700996399,3724598757.08,3724598757.27,3655393066.73,0.0,internal_timestamp,551.460021973,726510,1446404266,5.3968000412,3.32700996399,34.092884311,1029.45923143,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3278',)",3655393077.72,2,33.2537002563,3724598757.08,3724598757.27,3655393077.72,0.0,internal_timestamp,554.429992676,723189,1446404277,5.37589979172,3.32537002563,34.0938724081,1029.47638707,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3279',)",3655393088.73,2,33.2457008362,3724598757.08,3724598757.27,3655393088.73,0.0,internal_timestamp,557.390014648,730058,1446404288,5.36660003662,3.32457008362,34.0926966936,1029.4902655,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3280',)",3655393099.73,2,33.2440986633,3724598757.08,3724598757.27,3655393099.73,0.0,internal_timestamp,560.380004883,725059,1446404299,5.36240005493,3.32440986633,34.0936347509,1029.50527585,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3281',)",3655393110.73,2,33.2279014587,3724598757.08,3724598757.27,3655393110.73,0.0,internal_timestamp,563.33001709,731034,1446404310,5.34289979935,3.32279014587,34.0934412631,1029.52122142,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3282',)",3655393121.73,2,33.2038993835,3724598757.08,3724598757.27,3655393121.73,0.0,internal_timestamp,566.270019531,734576,1446404321,5.31029987335,3.32038993835,34.0976093053,1029.5422725,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3283',)",3655393132.74,2,33.1819992065,3724598757.08,3724598757.27,3655393132.74,0.0,internal_timestamp,569.210021973,739875,1446404332,5.28350019455,3.31819992065,34.098297267,1029.55981528,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3284',)",3655393143.73,2,33.1635017395,3724598757.08,3724598757.27,3655393143.73,0.0,internal_timestamp,572.130004883,732517,1446404343,5.25579977036,3.31635017395,34.1037896252,1029.58116457,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3285',)",3655393154.74,2,33.1567001343,3724598757.08,3724598757.27,3655393154.74,0.0,internal_timestamp,572.590026855,743848,1446404354,5.24730014801,3.31567001343,34.1044056895,1029.584871,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3286',)",3655393156.73,2,33.1563987732,3724598757.15,3724598757.31,3655393156.73,0.0,internal_timestamp,572.570007324,732530,1446404356,5.24660015106,3.31563987732,34.104780977,1029.5851662,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3287',)",3655396884.84,2,33.1358985901,3724598757.18,3724598757.39,3655396884.84,0.0,internal_timestamp,576.789978027,838709,1446408084,5.22100019455,3.31358985901,34.1052047579,1029.60820755,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3288',)",3655396895.85,2,33.136100769,3724598757.18,3724598757.39,3655396895.85,0.0,internal_timestamp,576.760009766,845798,1446408095,5.22119998932,3.3136100769,34.1052482283,1029.60807822,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3289',)",3655396906.84,2,33.1371002197,3724598757.18,3724598757.39,3655396906.84,0.0,internal_timestamp,576.16998291,841918,1446408106,5.22230005264,3.31371002197,34.1055693242,1029.60547973,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3290',)",3655396917.85,2,33.1362991333,3724598757.18,3724598757.39,3655396917.85,0.0,internal_timestamp,574.659973145,849277,1446408117,5.22289991379,3.31362991333,34.1047975456,1029.59786244,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3291',)",3655396928.85,2,33.1352996826,3724598757.18,3724598757.39,3655396928.85,0.0,internal_timestamp,574.090026855,846514,1446408128,5.22189998627,3.31352996826,34.1049530027,1029.59549911,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3292',)",3655396939.85,2,33.1352996826,3724598757.18,3724598757.39,3655396939.85,0.0,internal_timestamp,573.969970703,850858,1446408139,5.22179985046,3.31352996826,34.1051144068,1029.59508828,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3293',)",3655396950.85,2,33.1352996826,3724598757.18,3724598757.39,3655396950.85,0.0,internal_timestamp,573.320007324,846682,1446408150,5.22259998322,3.31352996826,34.1046268568,1029.59161639,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3294',)",3655396961.85,2,33.1497993469,3724598757.18,3724598757.39,3655396961.85,0.0,internal_timestamp,572.190002441,852307,1446408161,5.24399995804,3.31497993469,34.1000649418,1029.58004506,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3295',)",3655396972.85,2,33.15650177,3724598757.18,3724598757.39,3655396972.85,0.0,internal_timestamp,570.770019531,846458,1446408172,5.25330018997,3.315650177,34.0990033349,1029.57147748,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3296',)",3655396983.85,2,33.1772003174,3724598757.18,3724598757.39,3655396983.85,0.0,internal_timestamp,568.900024414,854670,1446408183,5.2811999321,3.31772003174,34.0953031557,1029.55633431,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3297',)",3655396994.85,2,33.1940002441,3724598757.18,3724598757.39,3655396994.85,0.0,internal_timestamp,567.030029297,853682,1446408194,5.30499982834,3.31940002441,34.091303874,1029.54148652,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3298',)",3655397005.87,2,33.2016983032,3724598757.18,3724598757.39,3655397005.87,0.0,internal_timestamp,565.320007324,865864,1446408205,5.31529998779,3.32016983032,34.0905082538,1029.5316629,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3299',)",3655397016.86,2,33.214099884,3724598757.18,3724598757.39,3655397016.86,0.0,internal_timestamp,563.619995117,857130,1446408216,5.33249998093,3.3214099884,34.088087256,1029.51969901,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
